scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
1d,10,1,8,3,242,genetic_stochastic,area,success,51,0.606845083,51,1,10,12708,627,3373,0.049338999055712936,5.379585326953748
1d,10,1,8,4,342,greedy,area,success,50,0.006875438,50,1,10,,,,,
1d,10,1,8,4,342,stochastic_greedy,area,success,40,0.004124346,40,1,10,,,,,
1d,10,1,8,4,342,genetic_greedy,area,success,42,0.264348663,42,1,10,12554,80,527,0.006372470925601402,6.5875
1d,10,1,8,4,342,genetic_stochastic,area,success,40,0.509596063,40,1,10,12592,495,2933,0.039310673443456165,5.925252525252525
1d,10,1,8,5,442,greedy,area,success,46,0.006318604,46,1,10,,,,,
1d,10,1,8,5,442,stochastic_greedy,area,success,52,0.011531021,52,1,10,,,,,
1d,10,1,8,5,442,genetic_greedy,area,success,46,0.223404788,46,1,10,12681,33,96,0.0026023184291459663,2.909090909090909
1d,10,1,8,5,442,genetic_stochastic,area,success,46,0.280653216,46,1,10,12538,166,981,0.013239751156484288,5.909638554216867
1d,10,1,8,6,542,greedy,area,success,50,0.006688091,50,1,10,,,,,
1d,10,1,8,6,542,stochastic_greedy,area,success,51,0.007636214,51,1,10,,,,,
1d,10,1,8,6,542,genetic_greedy,area,success,48,0.240295449,48,1,10,12642,36,216,0.0028476506881822496,6.0
1d,10,1,8,6,542,genetic_stochastic,area,success,47,0.411778574,47,1,10,12671,326,2214,0.025728040407229105,6.791411042944786
1d,10,1,8,7,642,greedy,area,success,55,0.008320777,55,1,10,,,,,
1d,10,1,8,7,642,stochastic_greedy,area,success,55,0.008988278,55,1,10,,,,,
1d,10,1,8,7,642,genetic_greedy,area,success,46,0.253837419,46,1,10,12623,59,400,0.004674007763606116,6.779661016949152
1d,10,1,8,7,642,genetic_stochastic,area,success,45,0.372405915,45,1,10,12639,252,1393,0.019938286256824117,5.527777777777778
1d,10,1,8,8,742,greedy,area,success,53,0.007401613,53,1,10,,,,,
1d,10,1,8,8,742,stochastic_greedy,area,success,54,0.009376738,54,1,10,,,,,
1d,10,1,8,8,742,genetic_greedy,area,success,53,0.380480935,53,1,10,12602,184,530,0.014600857006824314,2.880434782608696
1d,10,1,8,8,742,genetic_stochastic,area,success,53,0.642657898,53,1,10,12552,754,4643,0.06007010834926705,6.157824933687003
1d,10,1,8,9,842,greedy,area,success,46,0.005895157,46,1,10,,,,,
1d,10,1,8,9,842,stochastic_greedy,area,success,46,0.00569095,46,1,10,,,,,
1d,10,1,8,9,842,genetic_greedy,area,success,39,0.145407361,39,1,10,12485,0,0,0.0,
1d,10,1,8,9,842,genetic_stochastic,area,success,39,0.249813103,39,1,10,12578,161,1106,0.012800127206233105,6.869565217391305
1d,10,1,8,10,942,greedy,area,success,43,0.004848921,43,1,10,,,,,
1d,10,1,8,10,942,stochastic_greedy,area,success,43,0.004906514,43,1,10,,,,,
1d,10,1,8,10,942,genetic_greedy,area,success,43,0.216506748,43,1,10,12616,56,371,0.004438807863031071,6.625
1d,10,1,8,10,942,genetic_stochastic,area,success,42,0.45956969,42,1,10,12527,529,2896,0.042228785822623134,5.474480151228733
1d,10,1,8,1,42,merge_greedy,area,success,45,0.064351576,45,1,10,,,,,
1d,10,1,8,2,142,merge_greedy,area,success,41,0.06414199,41,1,10,,,,,
1d,10,1,8,3,242,merge_greedy,area,success,51,0.060235874,51,1,10,,,,,
1d,10,1,8,4,342,merge_greedy,area,success,40,0.052539086,40,1,10,,,,,
1d,10,1,8,5,442,merge_greedy,area,success,50,0.058313753,50,1,10,,,,,
1d,10,1,8,6,542,merge_greedy,area,success,44,0.052061002,44,1,10,,,,,
1d,10,1,8,7,642,merge_greedy,area,success,47,0.053810225,47,1,10,,,,,
1d,10,1,8,8,742,merge_greedy,area,success,54,0.070385301,54,1,10,,,,,
1d,10,1,8,9,842,merge_greedy,area,success,44,0.051570689,44,1,10,,,,,
1d,10,1,8,10,942,merge_greedy,area,success,43,0.044403679,43,1,10,,,,,
1d,20,1,8,1,42,greedy,area,success,87,0.041089659,87,1,20,,,,,
1d,20,1,8,1,42,stochastic_greedy,area,success,80,0.099385758,80,1,20,,,,,
1d,20,1,8,1,42,genetic_greedy,area,success,82,0.784499161,82,1,20,12425,75,1181,0.006036217303822937,15.746666666666666
1d,20,1,8,1,42,genetic_stochastic,area,success,80,1.744001146,80,1,20,12563,600,9191,0.0477592931624612,15.318333333333333
1d,20,1,8,2,142,greedy,area,success,77,0.021601183,77,1,20,,,,,
1d,20,1,8,2,142,stochastic_greedy,area,success,79,0.027130935,79,1,20,,,,,
1d,20,1,8,2,142,genetic_greedy,area,success,66,0.701188569,66,1,20,12607,142,2431,0.01126358372332831,17.119718309859156
1d,20,1,8,2,142,genetic_stochastic,area,success,66,1.402120746,66,1,20,12545,653,9419,0.0520526106018334,14.424196018376723
1d,20,1,8,3,242,greedy,area,success,85,0.026328704,85,1,20,,,,,
1d,20,1,8,3,242,stochastic_greedy,area,success,88,0.029686631,88,1,20,,,,,
1d,20,1,8,3,242,genetic_greedy,area,success,81,1.020238263,81,1,20,12540,241,4176,0.019218500797448166,17.327800829875518
1d,20,1,8,3,242,genetic_stochastic,area,success,81,1.317247448,81,1,20,12536,412,6305,0.03286534779834078,15.303398058252426
1d,20,1,8,4,342,greedy,area,success,65,0.013651182,65,1,20,,,,,
1d,20,1,8,4,342,stochastic_greedy,area,success,68,0.018250871,68,1,20,,,,,
1d,20,1,8,4,342,genetic_greedy,area,success,69,0.661571056,69,1,20,12641,65,1141,0.005141998259631358,17.553846153846155
1d,20,1,8,4,342,genetic_stochastic,area,success,62,1.1436045,62,1,20,12653,473,6119,0.037382438947285226,12.936575052854122
1d,20,1,8,5,442,greedy,area,success,78,0.024745713,78,1,20,,,,,
1d,20,1,8,5,442,stochastic_greedy,area,success,81,0.074652349,81,1,20,,,,,
1d,20,1,8,5,442,genetic_greedy,area,success,78,0.613713224,78,1,20,12596,46,802,0.0036519530009526836,17.434782608695652
1d,20,1,8,5,442,genetic_stochastic,area,success,77,1.464589332,77,1,20,12635,569,8787,0.045033636723387414,15.442882249560633
1d,20,1,8,6,542,greedy,area,success,91,0.031266391,91,1,20,,,,,
1d,20,1,8,6,542,stochastic_greedy,area,success,83,0.042447633,83,1,20,,,,,
1d,20,1,8,6,542,genetic_greedy,area,success,81,1.257917384,81,1,20,12668,116,1261,0.009156930849384275,10.870689655172415
1d,20,1,8,6,542,genetic_stochastic,area,success,76,2.091484431,76,1,20,12614,831,11108,0.06587918186142382,13.367027677496992
1d,20,1,8,7,642,greedy,area,success,74,0.02533232,74,1,20,,,,,
1d,20,1,8,7,642,stochastic_greedy,area,success,77,0.023118794,77,1,20,,,,,
1d,20,1,8,7,642,genetic_greedy,area,success,73,1.213120973,73,1,20,12644,297,4261,0.02348940208794685,14.346801346801346
1d,20,1,8,7,642,genetic_stochastic,area,success,68,1.097200183,68,1,20,12689,295,4169,0.023248482937977776,14.132203389830508
1d,20,1,8,8,742,greedy,area,success,70,0.030291178,70,1,20,,,,,
1d,20,1,8,8,742,stochastic_greedy,area,success,69,0.054296913,69,1,20,,,,,
1d,20,1,8,8,742,genetic_greedy,area,success,69,0.942724621,69,1,20,12590,121,1140,0.009610802223987292,9.421487603305785
1d,20,1,8,8,742,genetic_stochastic,area,success,69,1.243875296,69,1,20,12646,332,4438,0.0262533607464811,13.367469879518072
1d,20,1,8,9,842,greedy,area,success,69,0.017551203,69,1,20,,,,,
1d,20,1,8,9,842,stochastic_greedy,area,success,73,0.052123301,73,1,20,,,,,
1d,20,1,8,9,842,genetic_greedy,area,success,69,0.824845873,69,1,20,12644,177,2482,0.013998734577665296,14.022598870056497
1d,20,1,8,9,842,genetic_stochastic,area,success,69,1.53372074,69,1,20,12471,713,10493,0.05717264052602037,14.716690042075736
1d,20,1,8,10,942,greedy,area,success,74,0.019154731,74,1,20,,,,,
1d,20,1,8,10,942,stochastic_greedy,area,success,75,0.024870538,75,1,20,,,,,
1d,20,1,8,10,942,genetic_greedy,area,success,72,0.776938704,72,1,20,12626,126,2218,0.009979407571677491,17.603174603174605
1d,20,1,8,10,942,genetic_stochastic,area,success,66,1.124202225,66,1,20,12496,427,5981,0.03417093469910371,14.007025761124122
1d,20,1,8,1,42,merge_greedy,area,success,78,0.460836907,78,1,20,,,,,
1d,20,1,8,2,142,merge_greedy,area,success,65,0.332192448,65,1,20,,,,,
1d,20,1,8,3,242,merge_greedy,area,success,80,0.486092593,80,1,20,,,,,
1d,20,1,8,4,342,merge_greedy,area,success,62,0.438971875,62,1,20,,,,,
1d,20,1,8,5,442,merge_greedy,area,success,77,0.468141783,77,1,20,,,,,
1d,20,1,8,6,542,merge_greedy,area,success,80,0.445182312,80,1,20,,,,,
1d,20,1,8,7,642,merge_greedy,area,success,67,0.344993696,67,1,20,,,,,
1d,20,1,8,8,742,merge_greedy,area,success,71,0.415934928,71,1,20,,,,,
1d,20,1,8,9,842,merge_greedy,area,success,67,0.39488325,67,1,20,,,,,
1d,20,1,8,10,942,merge_greedy,area,success,67,0.368149158,67,1,20,,,,,
1d,50,1,8,1,42,greedy,area,success,120,0.121588224,120,1,50,,,,,
1d,50,1,8,1,42,stochastic_greedy,area,success,131,0.100117516,131,1,50,,,,,
1d,50,1,8,1,42,genetic_greedy,area,success,122,6.467995441,122,1,50,12802,182,7302,0.01421652866739572,40.120879120879124
1d,50,1,8,1,42,genetic_stochastic,area,success,117,7.188203535,117,1,50,12608,703,29905,0.055758248730964466,42.539118065433854
1d,50,1,8,2,142,greedy,area,success,144,0.130349765,144,1,50,,,,,
1d,50,1,8,2,142,stochastic_greedy,area,success,151,0.240104709,151,1,50,,,,,
1d,50,1,8,2,142,genetic_greedy,area,success,148,11.222528829,148,1,50,12648,441,17850,0.03486717267552182,40.476190476190474
1d,50,1,8,2,142,genetic_stochastic,area,success,138,5.115779812,138,1,50,12594,302,13266,0.023979672860092106,43.9271523178808
1d,50,1,8,3,242,greedy,area,success,134,0.134489518,134,1,50,,,,,
1d,50,1,8,3,242,stochastic_greedy,area,success,136,0.109400493,136,1,50,,,,,
1d,50,1,8,3,242,genetic_greedy,area,success,131,7.338722806,131,1,50,12676,211,8416,0.016645629536131273,39.88625592417062
1d,50,1,8,3,242,genetic_stochastic,area,success,128,8.956863826,128,1,50,12592,578,24524,0.045902160101651844,42.42906574394463
1d,50,1,8,4,342,greedy,area,success,107,0.065324989,107,1,50,,,,,
1d,50,1,8,4,342,stochastic_greedy,area,success,116,0.082395496,116,1,50,,,,,
1d,50,1,8,4,342,genetic_greedy,area,success,106,3.484632545,106,1,50,12562,203,8582,0.016159847158095843,42.275862068965516
1d,50,1,8,4,342,genetic_stochastic,area,success,104,5.271463412,104,1,50,12621,468,18455,0.037081055383884,39.43376068376068
1d,50,1,8,5,442,greedy,area,success,158,0.200530647,158,1,50,,,,,
1d,50,1,8,5,442,stochastic_greedy,area,success,159,0.320649772,159,1,50,,,,,
1d,50,1,8,5,442,genetic_greedy,area,success,151,7.765473849,151,1,50,12661,445,18668,0.035147302740699785,41.95056179775281
1d,50,1,8,5,442,genetic_stochastic,area,success,147,6.900797692,147,1,50,12583,610,26401,0.04847810538027497,43.28032786885246
1d,50,1,8,6,542,greedy,area,success,135,0.214563279,135,1,50,,,,,
1d,50,1,8,6,542,stochastic_greedy,area,success,138,0.249786309,138,1,50,,,,,
1d,50,1,8,6,542,genetic_greedy,area,success,135,4.385065041,135,1,50,12698,254,11536,0.02000315010237833,45.41732283464567
1d,50,1,8,6,542,genetic_stochastic,area,success,128,5.31339688,128,1,50,12560,437,18381,0.03479299363057325,42.06178489702517
1d,50,1,8,7,642,greedy,area,success,143,0.193272737,143,1,50,,,,,
1d,50,1,8,7,642,stochastic_greedy,area,success,122,0.102915809,122,1,50,,,,,
1d,50,1,8,7,642,genetic_greedy,area,success,123,4.410146131,123,1,50,12578,186,7910,0.014787724598505327,42.526881720430104
1d,50,1,8,7,642,genetic_stochastic,area,success,118,6.717327164,118,1,50,12498,640,28281,0.051208193310929746,44.1890625
1d,50,1,8,8,742,greedy,area,success,128,0.136185867,128,1,50,,,,,
1d,50,1,8,8,742,stochastic_greedy,area,success,124,0.111492078,124,1,50,,,,,
1d,50,1,8,8,742,genetic_greedy,area,success,121,4.652545159,121,1,50,12612,430,17717,0.03409451316206787,41.20232558139535
1d,50,1,8,8,742,genetic_stochastic,area,success,119,5.706965238,119,1,50,12677,519,21052,0.040940285556519684,40.5626204238921
1d,50,1,8,9,842,greedy,area,success,155,0.175579456,155,1,50,,,,,
1d,50,1,8,9,842,stochastic_greedy,area,success,149,0.352937725,149,1,50,,,,,
1d,50,1,8,9,842,genetic_greedy,area,success,149,7.990039604,149,1,50,12477,392,16357,0.03141780876813337,41.72704081632653
1d,50,1,8,9,842,genetic_stochastic,area,success,149,11.126983968,149,1,50,12545,777,32624,0.06193702670386608,41.98712998712999
1d,50,1,8,10,942,greedy,area,success,127,0.106945084,127,1,50,,,,,
1d,50,1,8,10,942,stochastic_greedy,area,success,139,0.240107398,139,1,50,,,,,
1d,50,1,8,10,942,genetic_greedy,area,success,127,15.012670582,127,1,50,12729,2254,12380,0.17707596826145022,5.4924578527063
1d,50,1,8,10,942,genetic_stochastic,area,success,123,6.230303288,123,1,50,12674,533,22900,0.04205459996843933,42.96435272045028
1d,50,1,8,1,42,merge_greedy,area,success,113,5.282594015,113,1,50,,,,,
1d,50,1,8,2,142,merge_greedy,area,success,135,5.954511206,135,1,50,,,,,
1d,50,1,8,3,242,merge_greedy,area,success,118,5.09768721,118,1,50,,,,,
1d,50,1,8,4,342,merge_greedy,area,success,102,4.932541937,102,1,50,,,,,
1d,50,1,8,5,442,merge_greedy,area,success,142,6.123834389,142,1,50,,,,,
1d,50,1,8,6,542,merge_greedy,area,success,123,5.152211434,123,1,50,,,,,
1d,50,1,8,7,642,merge_greedy,area,success,117,4.939295776,117,1,50,,,,,
1d,50,1,8,8,742,merge_greedy,area,success,117,5.099310333,117,1,50,,,,,
1d,50,1,8,9,842,merge_greedy,area,success,149,6.893284947,149,1,50,,,,,
1d,50,1,8,10,942,merge_greedy,area,success,120,5.224825589,120,1,50,,,,,
1d,100,1,8,1,42,greedy,area,success,193,0.348559922,193,1,100,,,,,
1d,100,1,8,1,42,stochastic_greedy,area,success,178,0.28871836,178,1,100,,,,,
1d,100,1,8,1,42,genetic_greedy,area,success,185,16.041107658,185,1,100,12568,237,21583,0.018857415658816042,91.0675105485232
1d,100,1,8,1,42,genetic_stochastic,area,success,178,18.457672013,178,1,100,12698,374,33811,0.029453457237360214,90.40374331550802
1d,100,1,8,2,142,greedy,area,success,211,0.443157829,211,1,100,,,,,
1d,100,1,8,2,142,stochastic_greedy,area,success,202,0.362946474,202,1,100,,,,,
1d,100,1,8,2,142,genetic_greedy,area,success,194,46.376397332,194,1,100,12601,440,35919,0.03491786366161416,81.63409090909092
1d,100,1,8,2,142,genetic_stochastic,area,success,196,24.494977065,196,1,100,12599,338,31224,0.02682752599412652,92.37869822485207
1d,100,1,8,3,242,greedy,area,success,198,0.344324304,198,1,100,,,,,
1d,100,1,8,3,242,stochastic_greedy,area,success,203,0.398147028,203,1,100,,,,,
1d,100,1,8,3,242,genetic_greedy,area,success,184,20.580011543,184,1,100,12546,298,27682,0.02375259046708114,92.89261744966443
1d,100,1,8,3,242,genetic_stochastic,area,success,185,24.757521196,185,1,100,12505,537,49742,0.04294282287085166,92.6294227188082
1d,100,1,8,4,342,greedy,area,success,194,0.331481628,194,1,100,,,,,
1d,100,1,8,4,342,stochastic_greedy,area,success,187,0.317774098,187,1,100,,,,,
1d,100,1,8,4,342,genetic_greedy,area,success,176,30.81993728,176,1,100,12606,519,49952,0.04117087101380295,96.2466281310212
1d,100,1,8,4,342,genetic_stochastic,area,success,176,20.261579901,176,1,100,12686,348,32540,0.0274318145987703,93.50574712643679
1d,100,1,8,5,442,greedy,area,success,215,0.530147399,215,1,100,,,,,
1d,100,1,8,5,442,stochastic_greedy,area,success,214,0.470009984,214,1,100,,,,,
1d,100,1,8,5,442,genetic_greedy,area,success,202,24.902292889,202,1,100,12574,346,31268,0.027517098775250517,90.3699421965318
1d,100,1,8,5,442,genetic_stochastic,area,success,197,24.867635416,197,1,100,12613,385,35588,0.030524062475223976,92.43636363636364
1d,100,1,8,6,542,greedy,area,success,179,0.403810941,179,1,100,,,,,
1d,100,1,8,6,542,stochastic_greedy,area,success,198,0.338589914,198,1,100,,,,,
1d,100,1,8,6,542,genetic_greedy,area,success,174,27.763972347,174,1,100,12581,519,46745,0.041252682616644144,90.0674373795761
1d,100,1,8,6,542,genetic_stochastic,area,success,172,25.637105023,172,1,100,12666,463,42754,0.03655455550292121,92.34125269978402
1d,100,1,8,7,642,greedy,area,success,198,0.389054523,198,1,100,,,,,
1d,100,1,8,7,642,stochastic_greedy,area,success,198,0.438996062,198,1,100,,,,,
1d,100,1,8,7,642,genetic_greedy,area,success,188,18.873061737,188,1,100,12551,208,18604,0.016572384670544178,89.4423076923077
1d,100,1,8,7,642,genetic_stochastic,area,success,187,24.762955771,187,1,100,12602,481,43765,0.03816854467544834,90.98752598752598
1d,100,1,8,8,742,greedy,area,success,199,0.357703321,199,1,100,,,,,
1d,100,1,8,8,742,stochastic_greedy,area,success,188,0.308303026,188,1,100,,,,,
1d,100,1,8,8,742,genetic_greedy,area,success,182,17.303539461,182,1,100,12551,199,18269,0.01585531033383794,91.80402010050251
1d,100,1,8,8,742,genetic_stochastic,area,success,178,26.004856006,178,1,100,12584,593,51809,0.047123331214240304,87.36762225969646
1d,100,1,8,9,842,greedy,area,success,215,0.46977343,215,1,100,,,,,
1d,100,1,8,9,842,stochastic_greedy,area,success,205,0.458573984,205,1,100,,,,,
1d,100,1,8,9,842,genetic_greedy,area,success,193,32.673455693,193,1,100,12616,281,24693,0.022273303741280913,87.87544483985765
1d,100,1,8,9,842,genetic_stochastic,area,success,194,35.703078236,194,1,100,12691,591,54237,0.04656843432353636,91.77157360406092
1d,100,1,8,10,942,greedy,area,success,183,0.368443186,183,1,100,,,,,
1d,100,1,8,10,942,stochastic_greedy,area,success,188,0.419976117,188,1,100,,,,,
1d,100,1,8,10,942,genetic_greedy,area,success,173,23.128199728,173,1,100,12618,242,21177,0.019178950705341577,87.50826446280992
1d,100,1,8,10,942,genetic_stochastic,area,success,171,28.462989724,171,1,100,12545,565,50159,0.04503786369071343,88.77699115044248
1d,100,1,8,1,42,merge_greedy,area,success,165,36.379175585,165,1,100,,,,,
1d,100,1,8,2,142,merge_greedy,area,success,194,38.284375676,194,1,100,,,,,
1d,100,1,8,3,242,merge_greedy,area,success,183,37.638109159,183,1,100,,,,,
1d,100,1,8,4,342,merge_greedy,area,success,174,35.880233782,174,1,100,,,,,
1d,100,1,8,5,442,merge_greedy,area,success,193,37.822440853,193,1,100,,,,,
1d,100,1,8,6,542,merge_greedy,area,success,169,35.73254921,169,1,100,,,,,
1d,100,1,8,7,642,merge_greedy,area,success,181,36.660913909,181,1,100,,,,,
1d,100,1,8,8,742,merge_greedy,area,success,168,34.884642807,168,1,100,,,,,
1d,100,1,8,9,842,merge_greedy,area,success,192,41.655251253,192,1,100,,,,,
1d,100,1,8,10,942,merge_greedy,area,success,163,35.770913757,163,1,100,,,,,
1d,200,1,8,1,42,greedy,area,success,251,0.809235254,251,1,200,,,,,
1d,200,1,8,1,42,stochastic_greedy,area,success,240,0.737332798,240,1,200,,,,,
1d,200,1,8,1,42,genetic_greedy,area,success,230,98.328251562,230,1,200,12649,390,74386,0.030832476875642344,190.73333333333332
1d,200,1,8,1,42,genetic_stochastic,area,success,226,100.290378503,226,1,200,12602,341,65611,0.027059196952864625,192.40762463343108
1d,200,1,8,2,142,greedy,area,success,249,0.800679746,249,1,200,,,,,
1d,200,1,8,2,142,stochastic_greedy,area,success,262,1.007342329,262,1,200,,,,,
1d,200,1,8,2,142,genetic_greedy,area,success,245,115.611027885,245,1,200,12641,279,52851,0.022071038683648445,189.43010752688173
1d,200,1,8,2,142,genetic_stochastic,area,success,245,114.950654231,245,1,200,12561,403,76922,0.03208343284770321,190.87344913151364
1d,200,1,8,3,242,greedy,area,success,246,1.239045078,246,1,200,,,,,
1d,200,1,8,3,242,stochastic_greedy,area,success,248,0.768361655,248,1,200,,,,,
1d,200,1,8,3,242,genetic_greedy,area,success,240,110.478317952,240,1,200,12605,352,66252,0.02792542641808806,188.2159090909091
1d,200,1,8,3,242,genetic_stochastic,area,success,233,141.636829496,233,1,200,12654,456,87036,0.036036036036036036,190.8684210526316
1d,200,1,8,4,342,greedy,area,success,258,0.921515769,258,1,200,,,,,
1d,200,1,8,4,342,stochastic_greedy,area,success,267,0.99930775,267,1,200,,,,,
1d,200,1,8,4,342,genetic_greedy,area,success,240,77.326684148,240,1,200,12562,210,35079,0.0167170832669957,167.04285714285714
1d,200,1,8,4,342,genetic_stochastic,area,success,235,100.335514093,235,1,200,12587,490,89755,0.03892905378565186,183.1734693877551
1d,200,1,8,5,442,greedy,area,success,280,1.014578167,280,1,200,,,,,
1d,200,1,8,5,442,stochastic_greedy,area,success,252,0.887848701,252,1,200,,,,,
1d,200,1,8,5,442,genetic_greedy,area,success,247,118.495298888,247,1,200,12591,461,82023,0.03661345405448336,177.92407809110628
1d,200,1,8,5,442,genetic_stochastic,area,success,243,208.863165022,243,1,200,12692,688,131995,0.054207374724235736,191.8531976744186
1d,200,1,8,6,542,greedy,area,success,257,0.98594486,257,1,200,,,,,
1d,200,1,8,6,542,stochastic_greedy,area,success,250,0.864262775,250,1,200,,,,,
1d,200,1,8,6,542,genetic_greedy,area,success,241,111.702751694,241,1,200,12612,353,67467,0.027989216619092927,191.12464589235128
1d,200,1,8,6,542,genetic_stochastic,area,success,236,140.765648849,236,1,200,12590,476,91106,0.03780778395552025,191.39915966386553
1d,200,1,8,7,642,greedy,area,success,251,0.881520029,251,1,200,,,,,
1d,200,1,8,7,642,stochastic_greedy,area,success,248,0.908980458,248,1,200,,,,,
1d,200,1,8,7,642,genetic_greedy,area,success,246,105.181687735,246,1,200,12556,311,59212,0.024769034724434532,190.39228295819936
1d,200,1,8,7,642,genetic_stochastic,area,success,239,114.236083196,239,1,200,12476,426,80528,0.03414555947419044,189.03286384976525
1d,200,1,8,8,742,greedy,area,success,261,0.936826344,261,1,200,,,,,
1d,200,1,8,8,742,stochastic_greedy,area,success,256,0.894258224,256,1,200,,,,,
1d,200,1,8,8,742,genetic_greedy,area,success,246,95.67532817,246,1,200,12681,228,36384,0.01797965460137213,159.57894736842104
1d,200,1,8,8,742,genetic_stochastic,area,success,247,110.984069188,247,1,200,12543,501,94930,0.03994259746472136,189.4810379241517
1d,200,1,8,9,842,greedy,area,success,271,1.039025035,271,1,200,,,,,
1d,200,1,8,9,842,stochastic_greedy,area,success,255,0.85126523,255,1,200,,,,,
1d,200,1,8,9,842,genetic_greedy,area,success,244,95.843602097,244,1,200,12637,246,42735,0.019466645564611855,173.71951219512195
1d,200,1,8,9,842,genetic_stochastic,area,success,238,123.586350618,238,1,200,12575,460,86859,0.03658051689860835,188.82391304347826
1d,200,1,8,10,942,greedy,area,success,257,0.933622364,257,1,200,,,,,
1d,200,1,8,10,942,stochastic_greedy,area,success,251,0.884601174,251,1,200,,,,,
1d,200,1,8,10,942,genetic_greedy,area,success,244,71.503502317,244,1,200,12465,354,66109,0.028399518652226233,186.74858757062148
1d,200,1,8,10,942,genetic_stochastic,area,success,238,109.784103466,238,1,200,12537,448,84574,0.03573422668900056,188.78125
1d,300,1,8,1,42,greedy,area,success,297,1.455751545,297,1,300,,,,,
1d,300,1,8,1,42,stochastic_greedy,area,success,280,1.303621217,280,1,300,,,,,
1d,300,1,8,1,42,genetic_greedy,area,success,263,136.944015727,263,1,300,12629,207,59440,0.0163908464644865,287.1497584541063
1d,300,1,8,1,42,genetic_stochastic,area,success,256,336.873883561,256,1,300,12567,629,180623,0.050051722765974374,287.1589825119237
1d,300,1,8,2,142,greedy,area,success,286,1.350148742,286,1,300,,,,,
1d,300,1,8,2,142,stochastic_greedy,area,success,281,1.347041142,281,1,300,,,,,
1d,300,1,8,2,142,genetic_greedy,area,success,263,235.966155603,263,1,300,12687,303,87250,0.023882714589737526,287.95379537953795
1d,300,1,8,2,142,genetic_stochastic,area,success,261,428.942148515,261,1,300,12644,468,135363,0.03701360329009807,289.2371794871795
1d,300,1,8,3,242,greedy,area,success,277,1.493764591,277,1,300,,,,,
1d,300,1,8,3,242,stochastic_greedy,area,success,273,1.264751864,273,1,300,,,,,
1d,300,1,8,3,242,genetic_greedy,area,success,261,371.804477749,261,1,300,12614,474,136059,0.037577295068970985,287.04430379746833
1d,300,1,8,3,242,genetic_stochastic,area,success,259,304.225860666,259,1,300,12646,486,139238,0.03843112446623438,286.49794238683126
1d,300,1,8,4,342,greedy,area,success,279,1.315208446,279,1,300,,,,,
1d,300,1,8,4,342,stochastic_greedy,area,success,271,1.269579747,271,1,300,,,,,
1d,300,1,8,4,342,genetic_greedy,area,success,263,303.534180162,263,1,300,12674,420,120061,0.033138709168376204,285.8595238095238
1d,300,1,8,4,342,genetic_stochastic,area,success,262,249.291218267,262,1,300,12590,453,128259,0.03598093725178713,283.1324503311258
1d,300,1,8,5,442,greedy,area,success,270,1.373491977,270,1,300,,,,,
1d,300,1,8,5,442,stochastic_greedy,area,success,269,1.335206844,269,1,300,,,,,
1d,300,1,8,5,442,genetic_greedy,area,success,256,289.650977885,256,1,300,12592,462,131945,0.036689961880559084,285.5952380952381
1d,300,1,8,5,442,genetic_stochastic,area,success,258,444.304059578,258,1,300,12527,663,189310,0.05292568053005508,285.53544494720967
1d,300,1,8,6,542,greedy,area,success,290,1.388011127,290,1,300,,,,,
1d,300,1,8,6,542,stochastic_greedy,area,success,281,1.387682509,281,1,300,,,,,
1d,300,1,8,6,542,genetic_greedy,area,success,252,373.248095557,252,1,300,12654,461,132230,0.03643116801011538,286.8329718004338
1d,300,1,8,6,542,genetic_stochastic,area,success,253,265.977074254,253,1,300,12499,383,110287,0.03064245139611169,287.9556135770235
1d,300,1,8,7,642,greedy,area,success,283,1.413454202,283,1,300,,,,,
1d,300,1,8,7,642,stochastic_greedy,area,success,286,1.498926196,286,1,300,,,,,
1d,300,1,8,7,642,genetic_greedy,area,success,263,207.353599277,263,1,300,12549,212,59294,0.01689377639652562,279.688679245283
1d,300,1,8,7,642,genetic_stochastic,area,success,258,321.208464013,258,1,300,12511,567,160989,0.04532011829589961,283.9312169312169
1d,300,1,8,8,742,greedy,area,success,275,1.364928094,275,1,300,,,,,
1d,300,1,8,8,742,stochastic_greedy,area,success,275,1.420752642,275,1,300,,,,,
1d,300,1,8,8,742,genetic_greedy,area,success,269,454.339179927,269,1,300,12647,486,139529,0.03842808571202657,287.09670781893004
1d,300,1,8,8,742,genetic_stochastic,area,success,260,349.491014535,260,1,300,12585,550,157460,0.04370282081843464,286.2909090909091
1d,300,1,8,9,842,greedy,area,success,266,1.347221131,266,1,300,,,,,
1d,300,1,8,9,842,stochastic_greedy,area,success,287,1.351605036,287,1,300,,,,,
1d,300,1,8,9,842,genetic_greedy,area,success,265,218.644585908,265,1,300,12637,262,75051,0.020732768853367098,286.4541984732824
1d,300,1,8,9,842,genetic_stochastic,area,success,257,319.976812811,257,1,300,12528,501,143448,0.039990421455938695,286.32335329341316
1d,300,1,8,10,942,greedy,area,success,282,1.401377729,282,1,300,,,,,
1d,300,1,8,10,942,stochastic_greedy,area,success,285,1.347474979,285,1,300,,,,,
1d,300,1,8,10,942,genetic_greedy,area,success,273,202.830692209,273,1,300,12600,189,55227,0.015,292.2063492063492
